,DATA_SRC,SURFACE_CODE,CYC_TYPE,LAT,LON,CENTRAL_PRES,MAX_WIND_SPD,MAX_REP_WIND_DIR,WIND_COMPASS,CENTRAL_INDEX (CI)
1244,4.0,1.0,30.0,-15.2,150.7,983.0,25.7,210.0,SW,3.498897389674407
1245,4.0,1.0,30.0,-15.4,149.8,985.0,25.7,250.0,W,3.3718918144016174
1246,4.0,1.0,30.0,-15.4,149.8,985.0,25.7,130.0,SE,3.3718918144016174
1247,4.0,1.0,30.0,-15.4,149.8,985.0,25.7,120.0,SE,3.3718918144016174
1248,4.0,1.0,30.0,-15.3,149.7,987.0,23.2,140.0,SE,3.239488445091218
1249,4.0,1.0,30.0,-15.0,150.1,994.0,20.6,280.0,W,2.7211835684431747
1250,4.0,1.0,30.0,-15.2,150.4,994.0,23.2,120.0,SE,2.7211835684431747
1251,4.0,1.0,30.0,-14.7,150.4,993.0,23.2,100.0,E,2.801604936095944
1252,4.0,1.0,30.0,-14.5,150.3,983.0,28.3,120.0,SE,3.498897389674407
1253,4.0,1.0,30.0,-14.4,150.4,983.0,28.3,120.0,SE,3.498897389674407
1254,4.0,1.0,30.0,-14.5,150.4,983.0,28.3,122.0,SE,3.498897389674407
1255,4.0,1.0,30.0,-14.2,150.2,983.0,28.3,120.0,SE,3.498897389674407
1256,4.0,1.0,30.0,-13.8,149.8,990.0,23.2,120.0,SE,3.02911482118419
1257,4.0,1.0,30.0,-13.7,149.5,992.0,23.2,310.0,NW,2.879603808648294
1258,3.0,1.0,30.0,-14.0,138.1,995.0,20.6,230.0,SW,2.6381055546827414
1259,3.0,1.0,30.0,-13.9,138.6,990.0,20.6,340.0,N,3.02911482118419
1260,3.0,1.0,30.0,-13.8,139.2,985.0,20.6,315.0,NW,3.3718918144016174
1261,4.0,2.0,30.0,-13.2,142.7,987.0,20.6,250.0,W,3.239488445091218
1262,2.0,1.0,30.0,-11.8,97.9,985.0,25.7,200.0,S,3.3718918144016174
1263,2.0,5.0,40.0,-20.7,115.4,960.0,41.2,182.0,S,4.704307118149952
1264,3.0,1.0,30.0,-10.7,132.7,990.0,25.7,170.0,S,3.02911482118419
1265,3.0,1.0,30.0,-10.8,132.4,988.0,25.7,160.0,S,3.171040401599453
1266,3.0,1.0,30.0,-10.9,131.7,987.0,28.3,90.0,E,3.239488445091218
1267,3.0,1.0,40.0,-11.3,129.4,965.0,43.7,120.0,SE,4.472111984576423
1268,3.0,1.0,40.0,-11.3,128.8,945.0,54.0,70.0,E,5.33625761744873
1269,3.0,1.0,40.0,-11.8,126.8,970.0,38.6,130.0,SE,4.226080550428074
1270,3.0,1.0,40.0,-11.9,125.9,974.0,33.4,150.0,SE,4.017489717973018
1271,3.0,1.0,40.0,-11.9,125.6,976.0,33.4,130.0,SE,3.9086693074875756
1272,3.0,1.0,40.0,-11.9,125.5,978.0,33.4,140.0,SE,3.796469144159554
1273,3.0,1.0,40.0,-11.9,125.4,980.0,33.4,110.0,E,3.680562551360306
1274,4.0,1.0,40.0,-15.6,151.2,970.0,36.0,10.0,N,4.226080550428074
1275,4.0,1.0,40.0,-15.8,151.5,965.0,36.0,100.0,E,4.472111984576423
1276,4.0,1.0,40.0,-16.0,151.8,965.0,36.0,110.0,E,4.472111984576423
1277,4.0,1.0,40.0,-16.2,152.1,960.0,41.2,120.0,SE,4.704307118149952
1278,4.0,1.0,40.0,-16.5,152.2,955.0,43.7,150.0,SE,4.92472184575479
1279,4.0,1.0,40.0,-16.8,152.1,950.0,48.9,170.0,S,5.1349502185120075
1280,4.0,1.0,40.0,-17.1,152.0,950.0,51.4,110.0,E,5.1349502185120075
1281,4.0,1.0,40.0,-17.4,151.9,950.0,51.4,110.0,E,5.1349502185120075
1282,4.0,1.0,40.0,-17.8,151.9,950.0,51.4,100.0,E,5.1349502185120075
1283,4.0,1.0,40.0,-18.1,151.9,950.0,51.4,100.0,E,5.1349502185120075
1284,4.0,1.0,40.0,-18.4,151.9,955.0,46.3,80.0,E,4.92472184575479
1285,4.0,1.0,40.0,-18.7,152.0,960.0,43.7,70.0,E,4.704307118149952
1286,4.0,1.0,40.0,-19.1,152.2,960.0,41.0,40.0,NE,4.704307118149952
1287,4.0,1.0,40.0,-19.4,152.6,960.0,41.2,250.0,W,4.704307118149952
1288,4.0,1.0,40.0,-19.6,153.2,965.0,38.6,230.0,SW,4.472111984576423
1289,4.0,1.0,40.0,-19.7,153.6,970.0,33.4,100.0,E,4.226080550428074
1290,4.0,1.0,40.0,-19.8,154.0,970.0,33.4,100.0,E,4.226080550428074
1291,4.0,1.0,30.0,-20.0,154.4,975.0,30.9,150.0,SE,3.9634834350840573
1292,4.0,1.0,30.0,-20.2,154.8,980.0,28.3,150.0,SE,3.680562551360306
1293,4.0,1.0,30.0,-13.6,155.4,990.0,20.6,320.0,NW,3.02911482118419
1294,4.0,1.0,30.0,-14.3,155.4,990.0,20.6,300.0,NW,3.02911482118419
1295,4.0,1.0,30.0,-15.9,155.7,985.0,25.7,210.0,SW,3.3718918144016174
1296,4.0,1.0,30.0,-16.5,155.9,985.0,25.7,150.0,SE,3.3718918144016174
1297,4.0,1.0,30.0,-16.9,156.0,985.0,25.7,150.0,SE,3.3718918144016174
1298,4.0,1.0,30.0,-18.3,156.0,980.0,30.9,140.0,SE,3.680562551360306
1299,4.0,1.0,30.0,-19.3,155.9,980.0,30.9,150.0,SE,3.680562551360306
1300,4.0,1.0,30.0,-20.5,155.7,980.0,28.3,150.0,SE,3.680562551360306
1301,4.0,1.0,30.0,-22.2,155.6,980.0,23.2,150.0,SE,3.680562551360306
1302,4.0,1.0,30.0,-23.3,155.6,985.0,20.6,200.0,S,3.3718918144016174
1303,4.0,1.0,30.0,-23.7,155.6,985.0,23.2,260.0,W,3.3718918144016174
1304,4.0,1.0,30.0,-24.1,156.1,985.0,25.7,150.0,SE,3.3718918144016174
1305,4.0,1.0,30.0,-23.2,157.0,985.0,23.2,180.0,S,3.3718918144016174
1306,4.0,1.0,30.0,-22.9,157.2,985.0,23.2,180.0,S,3.3718918144016174
1307,4.0,1.0,30.0,-22.6,157.5,985.0,23.2,210.0,SW,3.3718918144016174
1308,4.0,1.0,30.0,-21.8,158.3,985.0,25.7,170.0,S,3.3718918144016174
1309,4.0,1.0,30.0,-21.4,158.7,985.0,25.7,170.0,S,3.3718918144016174
1310,4.0,1.0,30.0,-20.9,158.9,990.0,23.2,160.0,S,3.02911482118419
1311,4.0,1.0,30.0,-11.5,155.1,975.0,30.9,270.0,W,3.9634834350840573
1312,4.0,1.0,40.0,-13.5,153.0,965.0,36.0,340.0,N,4.472111984576423
1313,4.0,1.0,40.0,-16.0,153.6,925.0,56.6,160.0,S,6.070281891301724
1314,4.0,1.0,40.0,-16.9,153.9,920.0,56.6,70.0,E,6.239283286714837
1315,4.0,1.0,40.0,-18.7,154.2,920.0,56.6,120.0,SE,6.239283286714837
1316,4.0,1.0,40.0,-19.5,154.6,925.0,51.4,120.0,SE,6.070281891301724
1317,4.0,1.0,40.0,-20.0,155.0,930.0,46.3,140.0,SE,5.896031637296744
1318,4.0,1.0,40.0,-21.3,157.5,945.0,43.7,0.0,N,5.33625761744873
1319,4.0,1.0,40.0,-21.7,158.9,950.0,43.7,320.0,NW,5.1349502185120075
1320,6.0,4.0,30.0,-21.5,166.6,985.0,25.7,140.0,SE,3.3718918144016174
1321,4.0,1.0,40.0,-19.9,155.6,945.0,41.2,160.0,S,5.33625761744873
1322,4.0,1.0,40.0,-20.4,154.4,960.0,33.4,110.0,E,4.704307118149952
1323,4.0,1.0,40.0,-20.7,153.3,965.0,36.0,20.0,N,4.472111984576423
1324,4.0,1.0,40.0,-20.9,152.5,965.0,36.0,90.0,E,4.472111984576423
1325,4.0,1.0,40.0,-20.9,152.0,965.0,33.4,80.0,E,4.472111984576423
1326,4.0,1.0,30.0,-20.9,151.8,965.0,30.9,60.0,NE,4.472111984576423
1327,4.0,1.0,30.0,-21.1,151.6,975.0,30.9,70.0,E,3.9634834350840573
1328,4.0,1.0,30.0,-22.0,152.0,975.0,30.9,10.0,N,3.9634834350840573
1329,4.0,1.0,30.0,-22.6,152.1,975.0,30.9,340.0,N,3.9634834350840573
1330,4.0,1.0,30.0,-22.9,152.1,980.0,28.3,110.0,E,3.680562551360306
1331,4.0,1.0,30.0,-23.6,152.7,980.0,28.3,160.0,S,3.680562551360306
1332,4.0,1.0,30.0,-24.2,153.5,980.0,28.3,180.0,S,3.680562551360306
1333,4.0,1.0,40.0,-13.0,155.7,935.0,54.0,30.0,NE,5.716025185995287
1334,4.0,1.0,40.0,-14.2,157.3,915.0,56.6,280.0,W,6.403473058700524
1335,6.0,1.0,40.0,-21.6,167.1,935.0,51.4,70.0,E,5.716025185995287
1336,2.0,1.0,30.0,-11.3,108.5,995.0,18.0,90.0,E,2.6381055546827414
1337,2.0,1.0,30.0,-12.3,96.0,990.0,20.6,30.0,NE,3.02911482118419
1338,2.0,1.0,40.0,-18.6,120.4,930.0,51.4,120.0,SE,5.896031637296744
1339,2.0,1.0,30.0,-16.8,119.1,980.0,28.3,110.0,E,3.680562551360306
1340,2.0,1.0,30.0,-17.1,118.7,980.0,28.3,80.0,E,3.680562551360306
1341,2.0,1.0,30.0,-17.3,118.4,975.0,30.9,30.0,NE,3.9634834350840573
1342,2.0,1.0,40.0,-18.4,116.8,960.0,41.2,185.0,S,4.704307118149952
1343,2.0,1.0,40.0,-18.7,116.3,955.0,41.2,223.0,SW,4.92472184575479
1344,2.0,1.0,40.0,-19.2,115.9,955.0,41.2,328.0,NW,4.92472184575479
1345,2.0,1.0,40.0,-19.4,115.8,955.0,41.2,331.0,NW,4.92472184575479
1346,2.0,1.0,40.0,-19.4,115.8,955.0,41.2,335.0,NW,4.92472184575479
1347,2.0,1.0,40.0,-20.0,115.8,955.0,41.2,140.0,SE,4.92472184575479
1348,2.0,1.0,40.0,-20.2,115.8,950.0,43.7,280.0,W,5.1349502185120075
1349,2.0,1.0,40.0,-20.5,115.9,940.0,48.9,190.0,S,5.529668317559652
1350,2.0,1.0,40.0,-21.0,115.7,930.0,51.4,225.0,SW,5.896031637296744
1351,2.0,1.0,40.0,-21.3,115.6,925.0,54.0,275.0,W,6.070281891301724
1352,2.0,1.0,40.0,-21.4,115.4,930.0,51.4,200.0,S,5.896031637296744
1353,2.0,1.0,40.0,-21.5,115.3,940.0,48.9,240.0,SW,5.529668317559652
1354,2.0,3.0,40.0,-21.7,115.2,945.0,46.3,240.0,SW,5.33625761744873
1355,2.0,2.0,40.0,-21.8,115.1,950.0,43.7,260.0,W,5.1349502185120075
1356,2.0,2.0,40.0,-22.0,115.2,955.0,41.2,270.0,W,4.92472184575479
1357,2.0,2.0,40.0,-22.4,115.2,960.0,38.6,170.0,S,4.704307118149952
1358,2.0,2.0,40.0,-22.8,115.2,970.0,33.4,180.0,S,4.226080550428074
1359,2.0,2.0,40.0,-23.2,115.2,970.0,33.4,270.0,W,4.226080550428074
1360,2.0,2.0,30.0,-24.0,115.4,975.0,30.9,270.0,W,3.9634834350840573
1361,4.0,1.0,30.0,-16.0,152.5,990.0,23.2,120.0,SE,3.02911482118419
1362,4.0,1.0,30.0,-16.6,152.6,990.0,23.2,130.0,SE,3.02911482118419
1363,4.0,1.0,30.0,-17.0,152.7,990.0,23.2,130.0,SE,3.02911482118419
1364,4.0,1.0,30.0,-17.3,153.0,985.0,25.7,90.0,E,3.3718918144016174
1365,4.0,1.0,30.0,-17.8,153.3,985.0,28.3,30.0,NE,3.3718918144016174
1366,4.0,1.0,30.0,-18.2,153.7,980.0,28.3,0.0,N,3.680562551360306
1367,4.0,1.0,40.0,-19.0,154.5,975.0,33.4,0.0,N,3.9634834350840573
1368,4.0,1.0,40.0,-19.8,155.5,970.0,38.6,175.0,S,4.226080550428074
1369,4.0,1.0,30.0,-30.1,159.1,975.0,30.9,90.0,E,3.9634834350840573
1370,4.0,1.0,30.0,-30.5,156.8,980.0,28.3,80.0,E,3.680562551360306
1371,4.0,1.0,30.0,-30.2,155.0,980.0,28.3,180.0,S,3.680562551360306
